userProfileId;displayName;totalKilocalories;activeKilocalories;bmrKilocalories;wellnessKilocalories;burnedKilocalories;consumedKilocalories;remainingKilocalories;totalSteps;netCalorieGoal;totalDistanceMeters;wellnessDistanceMeters;wellnessActiveKilocalories;netRemainingKilocalories;userDailySummaryId;calendarDate;rule;uuid;dailyStepGoal;wellnessStartTimeGmt;wellnessStartTimeLocal;wellnessEndTimeGmt;wellnessEndTimeLocal;durationInMilliseconds;wellnessDescription;highlyActiveSeconds;activeSeconds;sedentarySeconds;sleepingSeconds;includesWellnessData;includesActivityData;includesCalorieConsumedData;privacyProtected;moderateIntensityMinutes;vigorousIntensityMinutes;floorsAscendedInMeters;floorsDescendedInMeters;floorsAscended;floorsDescended;intensityMinutesGoal;userFloorsAscendedGoal;minHeartRate;maxHeartRate;restingHeartRate;lastSevenDaysAvgRestingHeartRate;source;averageStressLevel;maxStressLevel;stressDuration;restStressDuration;activityStressDuration;uncategorizedStressDuration;totalStressDuration;lowStressDuration;mediumStressDuration;highStressDuration;stressPercentage;restStressPercentage;activityStressPercentage;uncategorizedStressPercentage;lowStressPercentage;mediumStressPercentage;highStressPercentage;stressQualifier;measurableAwakeDuration;measurableAsleepDuration;lastSyncTimestampGMT;minAvgHeartRate;maxAvgHeartRate;bodyBatteryChargedValue;bodyBatteryDrainedValue;bodyBatteryHighestValue;bodyBatteryLowestValue;bodyBatteryMostRecentValue;bodyBatteryDuringSleep;bodyBatteryAtWakeTime;bodyBatteryVersion;abnormalHeartRateAlertsCount;averageSpo2;lowestSpo2;latestSpo2;latestSpo2ReadingTimeGmt;latestSpo2ReadingTimeLocal;averageMonitoringEnvironmentAltitude;restingCaloriesFromActivity;avgWakingRespirationValue;highestRespirationValue;lowestRespirationValue;latestRespirationValue;latestRespirationTimeGMT;rule.typeId;rule.typeKey;respirationAlgorithmVersion;hrvValue;sleepHours;stressLevel;steps
120103153;;2852.0;669.0;2183.0;2852.0;;;;13575.0;;11284.0;11284.0;669.0;669.0;120103153.0;2025-06-03;;0971e063640a4d778c759d1de3004cf2;14670.0;2025-06-02T22:00:00.0;2025-06-03T00:00:00.0;2025-06-03T22:00:00.0;2025-06-04T00:00:00.0;86400000.0;;8869.0;3455.0;74076.0;0.0;True;False;False;False;0.0;1.0;38.988;27.978;12.79134;9.17913;150.0;10.0;56.0;119.0;54.0;51.0;GARMIN;38.0;95.0;24420.0;13500.0;15900.0;32460.0;86280.0;14760.0;7020.0;2640.0;28.3;15.65;18.43;37.62;17.11;8.14;3.06;BALANCED_AWAKE;53820.0;0.0;;57.0;118.0;0.0;31.0;45.0;5.0;15.0;;;2.0;;;;;;;2.0;;13.0;16.0;10.0;14.0;2025-06-03T21:17:00.0;2.0;private;100.0;;0.0;;
120103153;;3339.0;1156.0;2183.0;3339.0;;;;13644.0;;48465.0;11145.0;1156.0;1156.0;120103153.0;2025-06-04;;af156bfd09834999b958bfc103952913;14560.0;2025-06-03T22:00:00.0;2025-06-04T00:00:00.0;2025-06-04T22:00:00.0;2025-06-05T00:00:00.0;86400000.0;;2469.0;6243.0;77688.0;0.0;True;True;False;False;41.0;35.0;64.125;29.346;21.03839;9.62795;150.0;10.0;53.0;159.0;55.0;51.0;GARMIN;31.0;94.0;16560.0;19440.0;12660.0;37320.0;85980.0;11760.0;3360.0;1440.0;19.26;22.61;14.72;43.41;13.68;3.91;1.67;CALM_AWAKE;48660.0;0.0;;56.0;155.0;12.0;64.0;82.0;20.0;20.0;;;2.0;;;;;;;14.0;206.0;13.0;19.0;10.0;14.0;2025-06-04T22:00:00.0;2.0;private;100.0;;0.0;;
120103153;;2362.0;179.0;2183.0;2362.0;;;;9286.0;;7605.0;7605.0;179.0;179.0;120103153.0;2025-06-05;;a15c2ba9001f41d9bcb90c41754cb0ab;14560.0;2025-06-04T22:00:00.0;2025-06-05T00:00:00.0;2025-06-05T22:00:00.0;2025-06-06T00:00:00.0;86400000.0;;5995.0;6584.0;49041.0;24780.0;True;False;False;False;0.0;0.0;31.567;34.211;10.35663;11.22408;150.0;10.0;39.0;102.0;50.0;52.0;GARMIN;17.0;88.0;8100.0;48960.0;27600.0;1560.0;86220.0;6060.0;1800.0;240.0;9.39;56.78;32.01;1.81;7.03;2.09;0.28;CALM;59820.0;24840.0;;40.0;100.0;84.0;67.0;97.0;19.0;37.0;71.0;93.0;2.0;;;;;;;81.0;;13.0;16.0;9.0;14.0;2025-06-05T21:51:00.0;2.0;private;100.0;;6.883333333333334;;
120103153;;3687.0;1504.0;2183.0;3687.0;;;;27595.0;;22600.0;22600.0;1504.0;1504.0;120103153.0;2025-06-06;;52283bd8d4594500a54c51a8c8fe8bfb;13510.0;2025-06-05T22:00:00.0;2025-06-06T00:00:00.0;2025-06-06T22:00:00.0;2025-06-07T00:00:00.0;86400000.0;;3599.0;19419.0;47842.0;15540.0;True;False;False;False;7.0;7.0;1192.431;40.572;391.21752;13.31102;150.0;10.0;46.0;143.0;48.0;51.0;GARMIN;19.0;99.0;8700.0;33900.0;26880.0;16860.0;86340.0;6000.0;1500.0;1200.0;10.08;39.26;31.13;19.53;6.95;1.74;1.39;CALM;53880.0;15600.0;;47.0;140.0;71.0;78.0;87.0;18.0;30.0;52.0;86.0;2.0;;;;;;;764.0;;13.0;17.0;9.0;16.0;2025-06-06T22:00:00.0;2.0;private;100.0;;4.316666666666666;;
120103153;;4905.0;2722.0;2183.0;4905.0;;;;38366.0;;20860.0;20860.0;2722.0;2722.0;120103153.0;2025-06-07;;ba63ba8ac9b54e81875dd16e105a8416;14920.0;2025-06-06T22:00:00.0;2025-06-07T00:00:00.0;2025-06-07T22:00:00.0;2025-06-08T00:00:00.0;86400000.0;;3166.0;27812.0;52362.0;3060.0;True;True;False;False;208.0;110.0;1291.712;1139.4;423.79003;373.8189;150.0;10.0;55.0;166.0;56.0;52.0;GARMIN;50.0;97.0;15780.0;3600.0;41640.0;24900.0;85920.0;7620.0;3180.0;4980.0;18.37;4.19;48.46;28.98;8.87;3.7;5.8;STRESSFUL_AWAKE;57900.0;3120.0;;56.0;165.0;2.0;73.0;77.0;7.0;7.0;;;2.0;;;;;;;1938.0;748.0;15.0;21.0;11.0;18.0;2025-06-07T22:00:00.0;2.0;private;100.0;;0.85;;
120103153;;4078.0;1895.0;2183.0;4078.0;;;;39935.0;;32783.0;32783.0;1895.0;1895.0;120103153.0;2025-06-08;;23b04d2e0b6040e39a9fce67752866d3;16920.0;2025-06-07T22:00:00.0;2025-06-08T00:00:00.0;2025-06-08T22:00:00.0;2025-06-09T00:00:00.0;86400000.0;;4263.0;21742.0;34835.0;25560.0;True;False;False;False;0.0;4.0;914.4;1087.075;300.0;356.6519;150.0;10.0;51.0;129.0;55.0;53.0;GARMIN;30.0;96.0;19620.0;27540.0;31260.0;7920.0;86340.0;13380.0;4380.0;1860.0;22.72;31.9;36.21;9.17;15.5;5.07;2.15;BALANCED;52920.0;25500.0;;52.0;127.0;45.0;41.0;52.0;7.0;11.0;44.0;51.0;2.0;;;;;;;1718.0;;13.0;19.0;10.0;11.0;2025-06-08T20:43:00.0;2.0;private;100.0;;7.1;;
120103153;;2112.0;742.0;1370.0;2112.0;;;;16825.0;;13791.0;13791.0;742.0;742.0;120103153.0;2025-06-09;;a9c6093e8de149eca69fa59577cba48a;18920.0;2025-06-08T22:00:00.0;2025-06-09T00:00:00.0;2025-06-09T13:04:00.0;2025-06-09T15:04:00.0;54240000.0;;2012.0;8695.0;43533.0;0.0;True;False;False;False;2.0;3.0;162.517;778.978;53.31923;255.57021;150.0;10.0;56.0;128.0;57.0;54.0;GARMIN;41.0;89.0;4320.0;1320.0;15060.0;33540.0;54240.0;2820.0;900.0;600.0;7.96;2.43;27.77;61.84;5.2;1.66;1.11;UNKNOWN;20700.0;0.0;;57.0;127.0;0.0;34.0;80.0;46.0;46.0;;;2.0;;;;;;;1691.0;;13.0;15.0;11.0;13.0;2025-06-09T12:50:00.0;2.0;private;100.0;;0.0;;
120103153;;2918.0;735.0;2183.0;2918.0;;;;1362.0;;38527.0;1136.0;735.0;735.0;120103153.0;2025-06-10;;28e949a231a848dfacc112f7cc1ebcd8;18920.0;2025-06-09T22:00:00.0;2025-06-10T00:00:00.0;2025-06-10T22:00:00.0;2025-06-11T00:00:00.0;86400000.0;;1493.0;1079.0;83828.0;0.0;True;True;False;False;38.0;37.0;4.489;2.485;1.47277;0.81529;150.0;10.0;63.0;162.0;58.0;54.0;GARMIN;42.0;90.0;6300.0;2460.0;9660.0;780.0;19200.0;2940.0;2880.0;480.0;32.81;12.81;50.31;4.06;15.31;15.0;2.5;UNKNOWN;18420.0;0.0;;65.0;155.0;0.0;17.0;43.0;26.0;26.0;;;2.0;;;;;;;48.0;129.0;13.0;15.0;12.0;13.0;2025-06-10T22:00:00.0;2.0;private;100.0;;0.0;;
120103153;;2526.0;343.0;2183.0;2526.0;;;;7805.0;;6392.0;6392.0;343.0;343.0;120103153.0;2025-06-11;;72061bc6eb8f43cb9f9e94841b7ad155;18920.0;2025-06-10T22:00:00.0;2025-06-11T00:00:00.0;2025-06-11T22:00:00.0;2025-06-12T00:00:00.0;86400000.0;;4315.0;6005.0;76080.0;0.0;True;False;False;False;0.0;1.0;23.165;25.387;7.60007;8.32907;150.0;10.0;51.0;113.0;58.0;55.0;GARMIN;29.0;96.0;23820.0;25020.0;11820.0;25500.0;86160.0;18420.0;4920.0;480.0;27.65;29.04;13.72;29.6;21.38;5.71;0.56;CALM_AWAKE;60660.0;0.0;;53.0;113.0;54.0;58.0;78.0;22.0;22.0;;;2.0;;;;;;;86.0;;13.0;20.0;9.0;13.0;2025-06-11T22:00:00.0;2.0;private;100.0;;0.0;;
120103153;;2368.0;185.0;2183.0;2368.0;;;;4764.0;;3902.0;3902.0;185.0;185.0;120103153.0;2025-06-12;;69ae44bf9d114853a045f8e3cc8aaa2b;16700.0;2025-06-11T22:00:00.0;2025-06-12T00:00:00.0;2025-06-12T22:00:00.0;2025-06-13T00:00:00.0;86400000.0;;3203.0;2946.0;59011.0;21240.0;True;False;False;False;0.0;0.0;10.261;6.661;3.36647;2.18537;150.0;10.0;46.0;103.0;49.0;54.0;GARMIN;23.0;82.0;15180.0;37440.0;5220.0;28440.0;86280.0;11400.0;3660.0;120.0;17.59;43.39;6.05;32.96;13.21;4.24;0.14;BALANCED;40380.0;17460.0;;47.0;102.0;53.0;40.0;71.0;20.0;35.0;47.0;71.0;2.0;;;;;;;93.0;;13.0;18.0;11.0;14.0;2025-06-12T17:25:00.0;2.0;private;100.0;;5.9;;
120103153;;2421.0;238.0;2183.0;2421.0;;;;5707.0;;4689.0;4689.0;238.0;238.0;120103153.0;2025-06-13;;d94d3bf66a964e43a1eb0fcefe038c4f;14320.0;2025-06-12T22:00:00.0;2025-06-13T00:00:00.0;2025-06-13T22:00:00.0;2025-06-14T00:00:00.0;86400000.0;;2628.0;3767.0;80005.0;0.0;True;False;False;False;0.0;1.0;9.758;8.145;3.20144;2.67224;150.0;10.0;43.0;112.0;61.0;56.0;GARMIN;37.0;97.0;23460.0;13260.0;7980.0;41580.0;86280.0;14760.0;6360.0;2340.0;27.19;15.37;9.25;48.19;17.11;7.37;2.71;BALANCED_AWAKE;44700.0;0.0;;43.0;111.0;16.0;77.0;92.0;17.0;17.0;;;2.0;;;;;;;40.0;;13.0;17.0;9.0;13.0;2025-06-13T22:00:00.0;2.0;private;100.0;;0.0;;
120103153;;2713.0;530.0;2183.0;2713.0;;;;8598.0;;7415.0;7069.0;530.0;530.0;120103153.0;2025-06-14;;107a1305513848acad7f41e11a857662;12600.0;2025-06-13T22:00:00.0;2025-06-14T00:00:00.0;2025-06-14T22:00:00.0;2025-06-15T00:00:00.0;86400000.0;;5678.0;8398.0;72324.0;0.0;True;True;False;False;3.0;12.0;37.749;11.541;12.38484;3.78642;150.0;10.0;57.0;124.0;58.0;57.0;GARMIN;53.0;93.0;32220.0;1080.0;50700.0;2160.0;86160.0;13860.0;14940.0;3420.0;37.4;1.25;58.84;2.51;16.09;17.34;3.97;VERY_STRESSFUL_AWAKE;84000.0;0.0;;59.0;124.0;0.0;33.0;27.0;5.0;5.0;;;2.0;;;;;;;59.0;26.0;13.0;15.0;9.0;12.0;2025-06-14T22:00:00.0;2.0;private;100.0;;0.0;;
120103153;;6155.0;3972.0;2183.0;6155.0;;;;25739.0;;90425.0;25809.0;3972.0;3972.0;120103153.0;2025-06-15;;fcfb4e8fd58f45fda6f75d98cccd354c;11800.0;2025-06-14T22:00:00.0;2025-06-15T00:00:00.0;2025-06-15T22:00:00.0;2025-06-16T00:00:00.0;86400000.0;;10422.0;10284.0;41694.0;24000.0;True;True;False;False;22.0;225.0;70.104;48.544;23.0;15.92651;150.0;10.0;48.0;194.0;51.0;56.0;GARMIN;38.0;99.0;19140.0;24840.0;26880.0;15240.0;86100.0;3600.0;3300.0;12240.0;22.23;28.85;31.22;17.7;4.18;3.83;14.22;BALANCED;47700.0;23160.0;;49.0;193.0;83.0;74.0;78.0;5.0;14.0;73.0;78.0;2.0;;;;;;;40.0;332.0;13.0;18.0;9.0;13.0;2025-06-15T22:00:00.0;2.0;private;100.0;;6.666666666666667;;
120103153;;2483.0;300.0;2183.0;2483.0;;;;9940.0;;8141.0;8141.0;300.0;300.0;120103153.0;2025-06-16;;cf37521d34ea443b84d9fdcccc4a2958;12680.0;2025-06-15T22:00:00.0;2025-06-16T00:00:00.0;2025-06-16T22:00:00.0;2025-06-17T00:00:00.0;86400000.0;;3513.0;7546.0;75341.0;0.0;True;False;False;False;0.0;0.0;19.616;8.762;6.4357;2.87467;150.0;10.0;52.0;110.0;61.0;57.0;GARMIN;36.0;90.0;23760.0;17520.0;13020.0;31620.0;85920.0;13920.0;7920.0;1920.0;27.65;20.39;15.15;36.8;16.2;9.22;2.23;CALM_AWAKE;54300.0;0.0;;55.0;107.0;0.0;54.0;76.0;14.0;22.0;;;2.0;;;;;;;-5.0;;13.0;16.0;9.0;15.0;2025-06-16T21:46:00.0;2.0;private;100.0;;0.0;;
120103153;;2307.0;124.0;2183.0;2307.0;;;;5729.0;;4692.0;4692.0;124.0;124.0;120103153.0;2025-06-17;;98d2b680a2194ea792f3e695f270d656;12410.0;2025-06-16T22:00:00.0;2025-06-17T00:00:00.0;2025-06-17T22:00:00.0;2025-06-18T00:00:00.0;86400000.0;;1352.0;3412.0;56796.0;24840.0;True;False;False;False;0.0;0.0;21.449;13.972;7.03707;4.58399;150.0;10.0;49.0;101.0;51.0;56.0;GARMIN;23.0;82.0;19200.0;54120.0;8580.0;4440.0;86340.0;13680.0;5220.0;300.0;22.24;62.68;9.94;5.14;15.84;6.05;0.35;BALANCED;59040.0;22860.0;;50.0;98.0;67.0;51.0;84.0;20.0;38.0;62.0;84.0;2.0;;;;;;;-14.0;;13.0;17.0;10.0;14.0;2025-06-17T22:00:00.0;2.0;private;100.0;;6.9;;
120103153;;3108.0;925.0;2183.0;3108.0;;;;6499.0;;51167.0;5273.0;925.0;925.0;120103153.0;2025-06-18;;12ae5b71f39e40e184f2c5237d22101c;11070.0;2025-06-17T22:00:00.0;2025-06-18T00:00:00.0;2025-06-18T22:00:00.0;2025-06-19T00:00:00.0;86400000.0;;1891.0;2023.0;54466.0;28020.0;True;True;False;False;46.0;41.0;29.555;27.519;9.69652;9.02854;150.0;10.0;46.0;163.0;49.0;54.0;GARMIN;22.0;90.0;18120.0;44040.0;6720.0;17400.0;86280.0;10620.0;5640.0;1860.0;21.0;51.04;7.79;20.17;12.31;6.54;2.16;BALANCED;40860.0;28020.0;;47.0;162.0;62.0;77.0;100.0;23.0;23.0;65.0;100.0;2.0;;;;;;;6.0;165.0;13.0;19.0;11.0;18.0;2025-06-18T22:00:00.0;2.0;private;100.0;;7.783333333333333;;
120103153;;3345.0;1162.0;2183.0;3345.0;;;;13955.0;;15803.0;15803.0;1162.0;1162.0;120103153.0;2025-06-19;;5a44324dda174c3393cb5e325f742df9;11070.0;2025-06-18T22:00:00.0;2025-06-19T00:00:00.0;2025-06-19T22:00:00.0;2025-06-20T00:00:00.0;86400000.0;;6550.0;3213.0;49697.0;26940.0;True;True;False;False;15.0;69.0;55.734;50.284;18.28543;16.49738;150.0;10.0;47.0;195.0;49.0;54.0;GARMIN;30.0;96.0;19380.0;35640.0;28680.0;2340.0;86040.0;8640.0;5640.0;5100.0;22.52;41.42;33.33;2.72;10.04;6.56;5.93;BALANCED;56700.0;27000.0;;47.0;195.0;64.0;48.0;78.0;13.0;13.0;60.0;78.0;2.0;;;;;;;68.0;91.0;13.0;19.0;9.0;13.0;2025-06-19T22:00:00.0;2.0;private;100.0;;7.483333333333333;;
120103153;;2360.0;177.0;2183.0;2360.0;;;;6268.0;;5148.0;5148.0;177.0;177.0;120103153.0;2025-06-20;;5bbea151a3fb42189b5ee38a6620a19d;11360.0;2025-06-19T22:00:00.0;2025-06-20T00:00:00.0;2025-06-20T22:00:00.0;2025-06-21T00:00:00.0;86400000.0;;2394.0;5738.0;53548.0;24720.0;True;False;False;False;0.0;0.0;19.869;20.136;6.5187;6.6063;150.0;10.0;47.0;106.0;49.0;53.0;GARMIN;23.0;85.0;18960.0;46680.0;8400.0;12240.0;86280.0;13980.0;4740.0;240.0;21.97;54.1;9.74;14.19;16.2;5.49;0.28;BALANCED;49260.0;24780.0;;47.0;102.0;75.0;60.0;88.0;13.0;28.0;73.0;87.0;2.0;;;;;;;107.0;;13.0;16.0;9.0;13.0;2025-06-20T22:00:00.0;2.0;private;100.0;;6.866666666666666;;
120103153;;3293.0;1110.0;2183.0;3293.0;;;;9285.0;;8904.0;7636.0;1110.0;1110.0;120103153.0;2025-06-21;;c513e47e998648adb09b992a1a61372f;10850.0;2025-06-20T22:00:00.0;2025-06-21T00:00:00.0;2025-06-21T22:00:00.0;2025-06-22T00:00:00.0;86400000.0;;3376.0;7973.0;75051.0;0.0;True;True;False;False;27.0;24.0;37.315;17.702;12.24245;5.80774;150.0;10.0;54.0;163.0;56.0;52.0;GARMIN;54.0;98.0;24120.0;4320.0;16140.0;41400.0;85980.0;8700.0;9780.0;5640.0;28.05;5.02;18.77;48.15;10.12;11.37;6.56;STRESSFUL_AWAKE;44580.0;0.0;;54.0;157.0;0.0;51.0;55.0;5.0;5.0;;;2.0;;;;;;;68.0;53.0;13.0;17.0;9.0;13.0;2025-06-21T22:00:00.0;2.0;private;100.0;;0.0;;
120103153;;2873.0;690.0;2183.0;2873.0;;;;13301.0;;10894.0;10894.0;690.0;690.0;120103153.0;2025-06-22;;40b83cea4f8d4e308ed71ca5b58566df;10540.0;2025-06-21T22:00:00.0;2025-06-22T00:00:00.0;2025-06-22T22:00:00.0;2025-06-23T00:00:00.0;86400000.0;;2342.0;9653.0;55985.0;18420.0;True;False;False;False;0.0;0.0;25.868;15.335;8.48688;5.03117;150.0;10.0;51.0;132.0;53.0;53.0;GARMIN;29.0;98.0;18600.0;29220.0;12900.0;25620.0;86340.0;11580.0;1680.0;5340.0;21.54;33.84;14.94;29.67;13.41;1.95;6.18;BALANCED;42240.0;18480.0;;52.0;129.0;53.0;13.0;54.0;5.0;35.0;47.0;52.0;2.0;;;;;;;89.0;;14.0;18.0;9.0;14.0;2025-06-22T20:57:00.0;2.0;private;100.0;;5.116666666666666;;
120103153;;2344.0;161.0;2183.0;2344.0;;;;5973.0;;5006.0;5006.0;161.0;161.0;120103153.0;2025-06-23;;bb2b928a3eab4fa3919dd7953a9b046e;10820.0;2025-06-22T22:00:00.0;2025-06-23T00:00:00.0;2025-06-23T22:00:00.0;2025-06-24T00:00:00.0;86400000.0;;3330.0;4509.0;78561.0;0.0;True;False;False;False;0.0;0.0;7.992000000000001;2.785;2.62205;0.91371;150.0;10.0;46.0;103.0;53.0;51.0;GARMIN;20.0;80.0;10800.0;40260.0;7380.0;27900.0;86340.0;9600.0;1140.0;60.0;12.51;46.63;8.55;32.31;11.12;1.32;0.07;CALM_AWAKE;58440.0;0.0;;50.0;102.0;8.0;52.0;93.0;49.0;49.0;;;2.0;;;;;;;102.0;;13.0;18.0;10.0;13.0;2025-06-23T22:00:00.0;2.0;private;100.0;;0.0;;
120103153;;2368.0;185.0;2183.0;2368.0;;;;6533.0;;5351.0;5351.0;185.0;185.0;120103153.0;2025-06-24;;dc2b1d1e7df842a881708ca98c6fd9a5;10340.0;2025-06-23T22:00:00.0;2025-06-24T00:00:00.0;2025-06-24T22:00:00.0;2025-06-25T00:00:00.0;86400000.0;;3786.0;5164.0;57650.0;19800.0;True;False;False;False;0.0;0.0;27.432;14.762;9.0;4.84318;150.0;10.0;48.0;105.0;50.0;51.0;GARMIN;23.0;91.0;23280.0;49260.0;9840.0;3960.0;86340.0;18300.0;4260.0;720.0;26.96;57.05;11.4;4.59;21.2;4.93;0.83;BALANCED;62520.0;19860.0;;48.0;102.0;48.0;74.0;94.0;23.0;23.0;44.0;94.0;2.0;;;;;;;117.0;;13.0;18.0;10.0;13.0;2025-06-24T22:00:00.0;2.0;private;100.0;;5.5;;
120103153;;2485.0;302.0;2183.0;2485.0;;;;8811.0;;7513.0;7513.0;302.0;302.0;120103153.0;2025-06-25;;c37949c09cdd468f84e31b626728cc12;9580.0;2025-06-24T22:00:00.0;2025-06-25T00:00:00.0;2025-06-25T22:00:00.0;2025-06-26T00:00:00.0;86400000.0;;4965.0;5515.0;54560.0;21360.0;True;False;False;False;1.0;3.0;29.31;45.264;9.61614;14.85039;150.0;10.0;46.0;130.0;47.0;51.0;GARMIN;24.0;99.0;24240.0;45660.0;12300.0;4140.0;86340.0;19080.0;2880.0;2280.0;28.08;52.88;14.25;4.79;22.1;3.34;2.64;BALANCED;61860.0;20340.0;;46.0;127.0;71.0;73.0;90.0;21.0;21.0;66.0;90.0;2.0;;;;;;;131.0;;13.0;21.0;10.0;13.0;2025-06-25T22:00:00.0;2.0;private;100.0;;5.933333333333334;;
120103153;;2353.0;170.0;2183.0;2353.0;;;;5506.0;;4510.0;4510.0;170.0;170.0;120103153.0;2025-06-26;;7b1ed3a855c041d1804bfc945a291204;9430.0;2025-06-25T22:00:00.0;2025-06-26T00:00:00.0;2025-06-26T22:00:00.0;2025-06-27T00:00:00.0;86400000.0;;4465.0;4142.0;51513.0;26280.0;True;False;False;False;0.0;0.0;18.288;3.035;6.0;0.99573;150.0;10.0;45.0;100.0;47.0;51.0;GARMIN;24.0;85.0;16500.0;43800.0;23700.0;2340.0;86340.0;10740.0;5460.0;300.0;19.11;50.73;27.45;2.71;12.44;6.32;0.35;BALANCED;57660.0;26340.0;;45.0;98.0;71.0;40.0;90.0;21.0;24.0;67.0;88.0;2.0;;;;;;;78.0;;13.0;16.0;10.0;13.0;2025-06-26T22:00:00.0;2.0;private;100.0;;7.3;;
120103153;;2572.0;389.0;2183.0;2572.0;;;;11797.0;;9662.0;9662.0;389.0;389.0;120103153.0;2025-06-27;;1d70551371ed4420b3c936a15fa267ce;8650.0;2025-06-26T22:00:00.0;2025-06-27T00:00:00.0;2025-06-27T22:00:00.0;2025-06-28T00:00:00.0;86400000.0;;5160.0;6034.0;49226.0;25980.0;True;False;False;False;0.0;0.0;52.596;34.03;17.25591;11.1647;150.0;10.0;45.0;114.0;47.0;50.0;GARMIN;26.0;97.0;27240.0;41280.0;12480.0;5160.0;86160.0;18480.0;6960.0;1800.0;31.62;47.91;14.48;5.99;21.45;8.08;2.09;BALANCED;56340.0;24660.0;;46.0;109.0;75.0;76.0;98.0;23.0;23.0;75.0;98.0;2.0;;;;;;;117.0;;13.0;17.0;8.0;14.0;2025-06-27T22:00:00.0;2.0;private;100.0;;7.216666666666667;;
120103153;;2750.0;567.0;2183.0;2750.0;;;;12313.0;;10207.0;10207.0;567.0;567.0;120103153.0;2025-06-28;;c838ecf697894cf2b746366c1ef333e9;8970.0;2025-06-27T22:00:00.0;2025-06-28T00:00:00.0;2025-06-28T22:00:00.0;2025-06-29T00:00:00.0;86400000.0;;6458.0;7454.0;72488.0;0.0;True;False;False;False;0.0;0.0;22.232;17.324;7.29396;5.68373;150.0;10.0;60.0;123.0;54.0;50.0;GARMIN;55.0;96.0;30180.0;1140.0;20940.0;34080.0;86340.0;11400.0;14580.0;4200.0;34.95;1.32;24.25;39.47;13.2;16.89;4.86;VERY_STRESSFUL_AWAKE;52260.0;0.0;;62.0;119.0;0.0;66.0;67.0;5.0;5.0;;;2.0;;;;;;;46.0;;13.0;15.0;10.0;13.0;2025-06-28T22:00:00.0;2.0;private;100.0;;0.0;;
120103153;;7018.0;4835.0;2183.0;7018.0;;;;31183.0;;31550.0;29583.0;4835.0;4835.0;120103153.0;2025-06-29;;cb4500c4eb8247c5850809d7637bd22d;9640.0;2025-06-28T22:00:00.0;2025-06-29T00:00:00.0;2025-06-29T22:00:00.0;2025-06-30T00:00:00.0;86400000.0;;14141.0;7249.0;42630.0;22380.0;True;True;False;False;63.0;282.0;90.438;89.719;29.67126;29.43537;150.0;10.0;46.0;230.0;49.0;50.0;GARMIN;43.0;99.0;23460.0;23640.0;15480.0;23460.0;86040.0;4020.0;5040.0;14400.0;27.27;27.48;17.99;27.27;4.67;5.86;16.74;BALANCED;41580.0;21000.0;;48.0;230.0;66.0;66.0;70.0;5.0;5.0;65.0;70.0;2.0;;;;;;;128.0;547.0;13.0;17.0;9.0;12.0;2025-06-29T22:00:00.0;2.0;private;100.0;;6.216666666666667;;
120103153;;2905.0;722.0;2183.0;2905.0;;;;7484.0;;6128.0;6128.0;722.0;722.0;120103153.0;2025-06-30;;d31af72ddd12497cb85f8150f768accc;11640.0;2025-06-29T22:00:00.0;2025-06-30T00:00:00.0;2025-06-30T22:00:00.0;2025-07-01T00:00:00.0;86400000.0;;1404.0;7172.0;52984.0;24840.0;True;False;False;False;0.0;0.0;28.995;23.831;9.5128;7.81857;150.0;10.0;59.0;142.0;53.0;50.0;GARMIN;43.0;96.0;38220.0;9420.0;16500.0;22200.0;86340.0;23040.0;13140.0;2040.0;44.27;10.91;19.11;25.71;26.69;15.22;2.36;VERY_STRESSFUL;42000.0;22140.0;;59.0;140.0;14.0;4.0;19.0;5.0;5.0;13.0;18.0;2.0;;;;;;;290.0;;12.0;19.0;9.0;13.0;2025-06-30T22:00:00.0;2.0;private;100.0;;6.9;;
120103153;;2385.0;202.0;2183.0;2385.0;;;;7314.0;;5990.0;5990.0;202.0;202.0;120103153.0;2025-07-01;;a1938076aeda4af5a90c12200a872dac;11220.0;2025-06-30T22:00:00.0;2025-07-01T00:00:00.0;2025-07-01T22:00:00.0;2025-07-02T00:00:00.0;86400000.0;;2779.0;6389.0;52812.0;24420.0;True;False;False;False;0.0;0.0;18.69;17.605;6.13189;5.77592;150.0;10.0;50.0;122.0;52.0;50.0;GARMIN;25.0;90.0;24720.0;49140.0;10320.0;2100.0;86280.0;18180.0;5940.0;600.0;28.65;56.95;11.96;2.43;21.07;6.88;0.7;BALANCED;59940.0;24240.0;;51.0;120.0;67.0;47.0;66.0;5.0;25.0;61.0;66.0;2.0;;;;;;;142.0;;13.0;19.0;9.0;13.0;2025-07-01T22:00:00.0;2.0;private;100.0;;6.783333333333333;;
